#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.126498.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.141964 0.0152956 0.0213421 0.279044 0.0208473 0.0386114 0.0477707 0.010092 0.00490646 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 7.2 7.4 190938 167 0 0
7.5 0.173276 0.0211401 0.0242141 0.30684 0.017453 0.0208145 0.0703681 0.0144976 0.020237 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 7.4 7.6 141289 135 0 0
7.7 0.191696 0.0102594 0.0124562 0.32237 0.00977105 0.0124706 0.0746677 0.0111392 0.00959022 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 7.6 7.8 98820 152 0 0
7.9 0.185184 0.0118237 0.0131023 0.32676 0.0112407 0.0108572 0.0691561 0.00932569 0.00553225 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 7.8 8 65686 141 0 0
8.1 0.182807 0.0153794 0.0139837 0.336255 0.0147399 0.0148041 0.0572195 0.0107372 0.0130827 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 8 8.2 42149 109 0 0
8.3 0.188738 0.0148273 0.014267 0.320332 0.016713 0.0122486 0.0471768 0.007492 0.00801659 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 8.2 8.4 26090 99 0 0
8.5 0.188307 0.0108211 0.0126425 0.308606 0.0163554 0.0159273 0.05833 0.012512 0.0137285 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 8.4 8.6 15847 93 0 0
8.7 0.173106 0.0156319 0.0172286 0.28758 0.017359 0.0250712 0.0542953 0.0100151 0.0088129 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 8.6 8.8 9635 61 0 0
8.9 0.158718 0.00977831 0.00827213 0.268741 0.0133008 0.0213433 0.0617536 0.00562523 0.00836036 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 8.8 9 5620 54 0 0
9.1 0.164897 0.010768 0.00901967 0.278812 0.0122332 0.0164339 0.0537101 0.0120031 0.0136735 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 0.552277 0 0 9 9.2 3200 38 0 0
