#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.592248.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.87181 0.166374 0.145257 3.3987 0.105928 0.0904016 0.622985 0.0685274 0.0487642 2.16406 0.196109 0.154376 3.67028 0.102643 0.0624084 0.657775 0.0526159 0.0408444 2.32077 0.0553873 0.0869775 3.74896 0.0454001 0.0569711 0.746016 0.0222539 0.0224035 7.2 7.4 592076 21162 16933 9065
7.5 1.94764 0.166507 0.128823 3.46906 0.161975 0.0958054 0.663236 0.0581007 0.0435147 2.34924 0.164378 0.125142 3.78797 0.0933409 0.0918803 0.696092 0.0501694 0.0329192 2.43984 0.0635974 0.0673463 3.8863 0.0675728 0.072535 0.770526 0.0186994 0.0187178 7.4 7.6 483105 19082 15082 8072
7.7 2.10026 0.349463 0.191016 3.85043 0.737848 0.36773 0.700931 0.126726 0.0616942 2.55347 0.229609 0.17193 4.04626 0.32084 0.209884 0.749499 0.0935491 0.0446056 2.67585 0.0927863 0.103302 4.15661 0.145042 0.129129 0.844244 0.0279834 0.0411958 7.6 7.8 397601 17050 13423 7319
7.9 2.43887 0.585561 0.27079 4.84952 0.557448 0.581475 0.816174 0.216105 0.108907 2.81165 0.362707 0.222283 4.87064 0.729159 0.543895 0.866002 0.143261 0.0785973 3.00117 0.137832 0.144252 4.80992 0.271667 0.312458 0.969839 0.0776319 0.071565 7.8 8 334271 17164 12625 7082
8.1 2.72763 0.56279 0.321031 5.23722 0.247035 0.301151 0.899753 0.225324 0.11159 3.0507 0.339732 0.204997 5.56978 0.300325 0.383314 0.97047 0.157245 0.0969291 3.33309 0.108968 0.121198 5.47648 0.215265 0.248127 1.18282 0.063054 0.0607028 8 8.2 283092 17039 11905 6928
8.3 2.75936 0.464236 0.254668 5.20462 0.162353 0.191412 0.95197 0.209455 0.113631 3.12897 0.275845 0.176644 5.66842 0.19208 0.261902 1.01768 0.115801 0.0864351 3.39376 0.0998755 0.0866411 5.64767 0.1231 0.164145 1.20215 0.0569606 0.056707 8.2 8.4 235216 16315 10825 6137
8.5 2.68874 0.432735 0.254686 5.04353 0.170075 0.196844 0.924388 0.184088 0.0934454 3.08916 0.248967 0.19392 5.59055 0.197963 0.223723 1.00743 0.12803 0.0761392 3.40938 0.0915852 0.0919614 5.53562 0.119972 0.177176 1.20871 0.051628 0.0505069 8.4 8.6 188611 13926 9201 5138
8.7 2.59182 0.395766 0.247571 4.88457 0.208582 0.233304 0.880363 0.171565 0.0874292 3.01667 0.231278 0.178052 5.52876 0.189732 0.229876 0.989944 0.136741 0.0670452 3.35101 0.0973699 0.0822003 5.49544 0.135645 0.132658 1.15121 0.0374924 0.0361764 8.6 8.8 151442 12152 7735 4341
8.9 2.46555 0.404788 0.221422 4.70297 0.228245 0.191941 0.874995 0.132576 0.0882648 2.95587 0.253947 0.167752 5.45411 0.181904 0.221724 0.998329 0.117996 0.0740371 3.35008 0.0807416 0.0956073 5.50694 0.118834 0.137135 1.18177 0.0405723 0.0440245 8.8 9 120346 10326 6607 3500
9.1 2.43359 0.316327 0.218973 4.5571 0.215268 0.199024 0.812452 0.148835 0.0853061 2.92618 0.259353 0.16256 5.42712 0.185713 0.182055 1.01003 0.104662 0.0768554 3.37922 0.0896628 0.0707643 5.52192 0.0972319 0.120691 1.21953 0.0458384 0.0416166 9 9.2 96910 8529 5616 3058
9.3 2.35978 0.3543 0.241987 4.41131 0.251283 0.183022 0.753706 0.122328 0.0848361 2.90003 0.252138 0.158623 5.29976 0.233877 0.181041 0.96763 0.126007 0.06052 3.37608 0.0774322 0.0621412 5.4756 0.0769715 0.108588 1.19506 0.0592095 0.0552572 9.2 9.4 79084 6809 4714 2557
9.5 2.34591 0.243541 0.21813 4.32142 0.227743 0.204679 0.775991 0.118846 0.0922001 2.81795 0.255306 0.177207 5.288 0.174186 0.237696 0.980446 0.107091 0.0946521 3.27771 0.0754991 0.0783937 5.34951 0.144042 0.136503 1.11847 0.0368466 0.0431739 9.4 9.6 65975 5171 4125 2245
9.7 2.27772 0.276339 0.222744 4.18309 0.228717 0.185764 0.702865 0.0861041 0.0755461 2.7187 0.238272 0.167119 5.02146 0.16683 0.207119 0.981132 0.109042 0.0695822 3.37554 0.0832958 0.097461 5.41375 0.0811629 0.113854 1.17592 0.0866116 0.0645041 9.6 9.8 58181 3841 3634 2028
9.9 2.2335 0.274588 0.240284 4.19494 0.247456 0.173316 0.630737 0.108487 0.0740574 2.63854 0.196714 0.181147 4.91702 0.199159 0.213416 0.942759 0.116212 0.0665511 3.23506 0.0804224 0.0893416 5.34291 0.089272 0.117772 1.19408 0.0752025 0.0592119 9.8 10 52473 2604 3671 1868
10.1 2.30231 0.294077 0.234499 4.30631 0.17568 0.179032 0.647318 0.101895 0.0570617 2.39832 0.222981 0.161828 4.67548 0.19393 0.210835 0.826816 0.0864825 0.055382 3.12189 0.0815775 0.0760279 5.16429 0.116184 0.108405 1.14773 0.0598794 0.0741506 10 10.2 48493 1580 3652 1815
10.3 2.35731 0.200617 0.179316 4.30778 0.132872 0.100598 0.562283 0.0575801 0.0375145 2.19945 0.208479 0.139365 4.33255 0.212807 0.188539 0.778837 0.0799476 0.0584511 2.97394 0.0651135 0.0850034 5.09584 0.105046 0.105983 1.0656 0.0385965 0.0364584 10.2 10.4 45521 803 3486 1718
10.5 2.60986 0.241944 0.234294 4.64267 0.101506 0.182636 0.532319 0.0682983 0.084168 2.06187 0.173183 0.11597 4.14627 0.182042 0.141187 0.705929 0.0601077 0.0468304 2.81314 0.0668161 0.0760188 4.83026 0.0954671 0.110284 0.940301 0.0325933 0.0349783 10.4 10.6 41013 358 3471 1714
